depdelay,arrdelay,scheduleddepartdatetime,origin,dest,uniquecarrier,marketshareorigin,marketsharedest,hhiorigin,hhidest,nonhubairportorigin,smallhubairportorigin,mediumhubairportorigin,largehubairportorigin,nonhubairportdest,smallhubairportdest,mediumhubairportdest,largehubairportdest,nonhubairlineorigin,smallhubairlineorigin,mediumhubairlineorigin,largehubairlineorigin,nonhubairlinedest,smallhubairlinedest,mediumhubairlinedest,largehubairlinedest,year,month,dayofmonth,dayofweek,scheduledhour,originairportid,destairportid,tailnum,capacity,loadfactor,numflights,origincityname,originstate,distance,monopolyroute,temperature,temp_ninfty_n10,temp_n10_0,temp_0_10,temp_10_20,temp_20_30,temp_30_40,temp_40_infty,windspeed,windspeedsquare,windgustdummy,windgustspeed,raindummy,raintracedummy,snowdummy,snowtracedummy,originmetropop,originmetrogdppercapita,destmetropop,destmetrogdppercapita
0,-5,28-Jan-2004 07:00:00,LAX,OAK,WN,.17102595,.61066067,.1367489,.39643505,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,2004,1,28,3,7,12892,13796,N693,4,.60266531,19.239,"Los Angeles, CA",CA,337,0,11.85,0,0,0,1,0,0,0,5.5,30.25,0,0,1,0,0,0,12764590,49943.961,4143522,64955.418
17,7,18-Jan-2004 09:38:00,ATL,PIT,EV,.20416836,.0057206126,.31958899,.41846779,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,2004,1,18,7,9,10397,14122,N865AS,55,.66516131,18.440001,"Atlanta, GA",GA,526,0,14.2125,0,0,0,1,0,0,0,14.46875,209.3447265625,1,11.15625,0,0,0,0,4802300,49081.773,2387819,39572.934
-1,0,23-Jan-2004 11:50:00,PIT,EWR,XE,.039306145,.34068263,.41846779,.24937698,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2004,1,23,5,11,14122,11618,N11113,55,.46707454,19.591999,"Pittsburgh, PA",PA,319,0,-12.21,1,0,0,0,0,0,0,13.9833333333333,195.533611111111,1,0.300000000000001,0,0,0,1,2387819,39572.934,18747431,57295.402
19,28,20-Jan-2004 10:38:00,LAX,ATL,DL,.059331287,.5007568,.1367489,.31958899,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,2004,1,20,2,10,12892,10397,N836MH,300,.75318676,19.246,"Los Angeles, CA",CA,1946,1,14.02,0,0,0,1,0,0,0,1.44,2.0736,0,0,0,0,0,0,12764590,49943.961,4802300,49081.773
1,-9,14-Jan-2004 06:30:00,PHL,ATL,DL,.055869564,.5007568,.3455205,.31958899,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2004,1,14,3,6,14100,10397,N656DL,178,.62824112,19.261,"Philadelphia, PA",PA,665,0,-8.12,0,1,0,0,0,0,0,9.4,88.36,0,0,0,0,0,0,5822876,49266.84,4802300,49081.773
14,18,03-Jan-2004 14:00:00,SEA,EWR,AS,.43572426,.0048646526,.23471189,.24937698,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,2004,1,3,6,14,14747,11618,N625AS,151,.68041664,17.257999,"Seattle, WA",WA,2401,0,-2.8,0,1,0,0,0,0,0,16,256,1,0,0,0,0,1,3163703,57755.547,18747431,57295.402
71,73,01-Jan-2004 11:00:00,BHM,LGA,OH,.11509229,.11970359,.23779149,.12903389,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2004,1,1,4,11,10599,12953,N990CA,2,.77664191,17.209,"Birmingham, AL",AL,866,1,15.6,0,0,0,1,0,0,0,5.35,28.6225,0,0,0,0,0,0,1081705,42353.414,18747431,57295.402
-7,-7,20-Jan-2004 16:50:00,PVD,EWR,XE,.08400169,.34068263,.19237028,.24937698,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2004,1,20,2,16,14307,11618,N14562,55,.64680296,19.246,"Providence, RI",RI,160,0,-6.07166666666667,0,1,0,0,0,0,0,13.05,170.3025,1,23.9666666666667,0,0,0,0,1616874,36810.352,18747431,57295.402
6,-4,04-Jan-2004 11:45:00,IAH,LAX,CO,.43008307,.026779678,.33230445,.1367489,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2004,1,4,7,11,12266,12892,N35407,191,.66788387,18.915001,"Houston, TX",TX,1379,1,24,0,0,0,0,1,0,0,13,169,1,0,0,0,0,0,5190444,53535.344,12764590,49943.961
0,-20,22-Jan-2004 08:05:00,STL,MCO,WN,.33607379,.22983776,.23523068,.12420831,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2004,1,22,4,8,15016,13204,N652,2,.51779103,19.548,"St. Louis, MO",MO,880,0,-4.5,0,1,0,0,0,0,0,18.3333333333333,336.111111111111,0,0,0,0,0,0,2759153,41982.703,1866597,43823.492
-2,-15,07-Jan-2004 06:10:00,SDF,ATL,DL,.10496958,.5007568,.16325977,.31958899,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2004,1,7,3,6,14730,10397,N995DL,142,.64691746,19.256001,"Louisville, KY",KY,321,0,-9,0,1,0,0,0,0,0,6.35714285714286,40.4132653061225,0,0,0,0,0,0,1200010,39731.336,4802300,49081.773
-5,-6,25-Jan-2004 18:30:00,JAX,IAH,CO,.047675803,.43008307,.13188143,.33230445,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2004,1,25,7,18,12451,12266,N27724,149,.6609652,18.465,"Jacksonville, FL",FL,817,0,17.3464285714286,0,0,0,1,0,0,0,7.46428571428571,55.7155612244898,0,0,0,0,0,0,1222731,40121.582,5190444,53535.344
3,4,04-Jan-2004 19:35:00,CVG,LGA,DL,.26742321,.18117043,.38632977,.12903389,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,2004,1,4,7,19,11193,12953,N988DL,142,.47449139,18.915001,"Cincinnati, OH",KY,585,0,5,0,0,1,0,0,0,0,10.5098039215686,110.455978469819,1,0,1,0,0,0,2083905,43024.18,18747431,57295.402
12,3,06-Jan-2004 17:35:00,BUR,LAS,WN,.67778277,.4287504,.48352718,.24511847,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2004,1,6,2,17,10800,12889,N448,4,.74296784,19.322001,"Burbank, CA",CA,223,1,14.3,0,0,0,1,0,0,0,6,36,0,0,0,0,0,0,12764590,49943.961,1646875,45042.156
0,-10,13-Jan-2004 13:30:00,LAX,OAK,WN,.17102595,.61066067,.1367489,.39643505,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,2004,1,13,2,13,12892,13796,N636,2,.60266531,19.242001,"Los Angeles, CA",CA,337,0,19.6,0,0,0,1,0,0,0,9.33333333333333,87.1111111111111,0,0,0,0,0,0,12764590,49943.961,4143522,64955.418
0,0,18-Jan-2004 17:45:00,RNO,OAK,WN,.47128186,.61066067,.27736381,.39643505,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2004,1,18,7,17,14570,13796,N690,8,.46932438,18.440001,"Reno, NV",NV,181,1,8.35,0,0,1,0,0,0,0,5.25,27.5625,0,0,0,0,0,0,385049,49079.727,4143522,64955.418
-6,-22,26-Jan-2004 22:25:00,SAN,JFK,B6,.012968902,.38618663,.169719,.21435742,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2004,1,26,1,22,14679,12478,N505JB,200,.65363938,19.540001,"San Diego, CA",CA,2446,0,11.9549019607843,0,0,0,1,0,0,0,1.47058823529412,2.16262975778547,0,0,0,0,0,0,2935672,52721.219,18747431,57295.402
0,8,01-Jan-2004 08:30:00,LAX,OAK,WN,.17102595,.61066067,.1367489,.39643505,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,2004,1,1,4,8,12892,13796,N301,5,.60266531,17.209,"Los Angeles, CA",CA,337,0,9.83333333333333,0,0,1,0,0,0,0,4.33333333333333,18.7777777777778,0,0,0,0,0,0,12764590,49943.961,4143522,64955.418
0,-3,27-Jan-2004 13:10:00,PHX,STL,WN,.37121847,.33607379,.29817489,.23523068,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2004,1,27,2,13,14107,15016,N669,17,.57097709,19.219999,"Phoenix, AZ",AZ,1262,0,14.5,0,0,0,1,0,0,0,3.33333333333333,11.1111111111111,0,0,0,0,0,0,3723359,40701.473,2759153,41982.703
-2,-3,02-Jan-2004 07:25:00,BHM,CVG,DL,.1606949,.26742321,.23779149,.38632977,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2004,1,2,5,7,10599,11193,N929DL,142,.33650649,19.056,"Birmingham, AL",AL,396,0,14.1803921568627,0,0,0,1,0,0,0,9.80392156862745,96.1168781237986,0,0,0,0,0,0,1081705,42353.414,2083905,43024.18
24,-2,18-Jan-2004 09:50:00,ATL,LAS,DL,.5007568,.056451611,.31958899,.24511847,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,2004,1,18,7,9,10397,12889,N143DA,330,.78600758,18.440001,"Atlanta, GA",GA,1747,0,14.3625,0,0,0,1,0,0,0,14.09375,198.6337890625,1,19.03125,0,0,0,0,4802300,49081.773,1646875,45042.156
0,1,17-Jan-2004 07:35:00,TUL,HOU,WN,.33736929,.81221038,.1805867,.66605413,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2004,1,17,6,7,15370,12191,N73,19,.39677575,16.709999,"Tulsa, OK",OK,453,1,9.4,0,0,1,0,0,0,0,9.7,94.09,0,0,1,0,0,0,877172,39284.883,5190444,53535.344
45,57,05-Jan-2004 18:15:00,RDU,PHX,WN,.12703863,.37121847,.12991793,.29817489,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2004,1,5,1,18,14492,14107,N749,6,.39768857,19.804001,"Raleigh/Durham, NC",NC,1891,0,18.18,0,0,0,1,0,0,0,12.8,163.84,0,0,1,0,0,0,916790,45133.672,3723359,40701.473
-5,-3,25-Jan-2004 17:30:00,AMA,DFW,EV,.13880597,.14746544,.31848073,.29612559,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2004,1,25,7,17,10279,11298,N925EV,55,.46520618,18.465,"Amarillo, TX",TX,313,0,12.1116666666667,0,0,0,1,0,0,0,14.2333333333333,202.587777777778,0,0,0,0,0,0,235113,32877.809,5689982,50588.563
-4,-2,05-Jan-2004 15:30:00,CLE,MHT,XE,.50947803,.10917276,.304649,.20075092,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,2004,1,5,1,15,11042,13296,N15574,55,.53168315,19.804001,"Cleveland, OH",OH,544,1,-0.6,0,1,0,0,0,0,0,10.95,119.9025,0,0,0,0,0,1,2128958,46013.074,396542,45683.938
82,102,14-Jan-2004 16:45:00,BZN,SLC,OO,.66915423,.5068993,.50287122,.34176266,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2004,1,14,3,16,10849,14869,N438SW,55,.52734691,19.261,"Bozeman, MT",MT,347,0,-1.275,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81681,28660.275,1030597,45043.602
-5,5,11-Jan-2004 08:40:00,SEA,PHX,AS,.43572426,.021428572,.23471189,.29817489,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,2004,1,11,7,8,14747,14107,N782AS,380,.74537325,18.514,"Seattle, WA",WA,1107,0,3.18461538461538,0,0,1,0,0,0,0,0.658536585365854,0.433670434265318,0,0,0,0,0,0,3163703,57755.547,3723359,40701.473
0,-3,06-Jan-2004 11:50:00,LAS,IAH,CO,.039148137,.43008307,.24511847,.33230445,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,2004,1,6,2,11,12889,12266,N34131,178,.78300881,19.322001,"Las Vegas, NV",NV,1222,1,7.11666666666667,0,0,1,0,0,0,0,0.833333333333333,0.694444444444444,0,0,0,0,0,0,1646875,45042.156,5190444,53535.344
0,-5,16-Jan-2004 12:35:00,OAK,SAN,WN,.61066067,.34039882,.39643505,.169719,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2004,1,16,5,12,13796,14679,N734,2,.67411315,19.593,"Oakland, CA",CA,446,1,13,0,0,0,1,0,0,0,8.3,68.89,0,0,0,0,0,0,4143522,64955.418,2935672,52721.219
4,-4,24-Jan-2004 13:50:00,MGM,ATL,EV,1,.20416836,1,.31958899,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2004,1,24,6,13,13277,10397,N927EV,55,.64212221,16.849001,"Montgomery, AL",AL,147,1,18.87,0,0,0,1,0,0,0,5.95,35.4025,0,0,0,0,0,0,353327,38138.324,4802300,49081.773
0,-4,27-Jan-2004 06:30:00,FAT,SLC,OO,.74385965,.5068993,.59698987,.34176266,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2004,1,27,2,6,11638,14869,N590SW,55,.54168069,19.219999,"Fresno, CA",CA,501,1,6.95,0,0,1,0,0,0,0,4.5,20.25,0,0,0,0,0,0,857162,31138.688,1030597,45043.602
4,-20,08-Jan-2004 08:30:00,LAX,IAD,AA,.13514638,.04182113,.1367489,.31495795,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,2004,1,8,4,8,12892,12264,N360AA,330,.55124491,19.579,"Los Angeles, CA",CA,2288,0,12.4,0,0,0,1,0,0,0,5,25,0,0,0,0,0,0,12764590,49943.961,5158524,64237.813
0,-20,22-Jan-2004 21:10:00,ELP,HOU,WN,.61846691,.81221038,.41708991,.66605413,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2004,1,22,4,21,11540,12191,N301,5,.42582276,19.548,"El Paso, TX",TX,677,1,7.45166666666667,0,0,1,0,0,0,0,6.68333333333333,44.6669444444444,0,0,0,0,0,0,702433,27314.633,5190444,53535.344
0,-5,21-Jan-2004 22:15:00,TPA,FLL,WN,.30017212,.20022164,.15947269,.12813057,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2004,1,21,3,22,15304,11697,N646,2,.50436091,19.254999,"Tampa, FL",FL,197,1,9.4,0,0,1,0,0,0,0,2.01492537313433,4.05992425930051,0,0,0,0,0,0,2578104,37131.785,5362678,41555.992
-2,-8,17-Jan-2004 09:20:00,MCO,ATL,FL,.09005408,.13532631,.12420831,.31958899,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,2004,1,17,6,9,13204,10397,N936AT,100,.75583988,16.709999,"Orlando, FL",FL,403,0,14.56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1866597,43823.492,4802300,49081.773
0,-6,21-Jan-2004 06:20:00,MHT,BWI,WN,.36859876,.54777068,.20075092,.32528204,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2004,1,21,3,6,13296,10821,N424,6,.65917045,19.254999,"Manchester, NH",NH,377,1,-10,0,0,0,0,0,0,0,10.8,116.64,0,0,0,0,0,0,396542,45683.938,2638066,45261.605
30,32,18-Jan-2004 13:50:00,IAD,ATL,FL,.017840594,.13532631,.31495795,.31958899,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,2004,1,18,7,13,12264,10397,N964AT,100,.50444221,18.440001,"Washington, DC",VA,533,0,4,0,0,1,0,0,0,0,8.93333333333333,79.8044444444444,0,0,1,0,0,0,5158524,64237.813,4802300,49081.773
-1,11,12-Jan-2004 14:37:00,IAH,LGA,CO,.43008307,.029830895,.33230445,.12903389,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,2004,1,12,1,14,12266,12953,N17620,149,.61682034,19.575001,"Houston, TX",TX,1416,1,18.1283582089552,0,0,0,1,0,0,0,10.7164179104478,114.841612831366,0,0,0,0,0,0,5190444,53535.344,18747431,57295.402
0,32,14-Jan-2004 11:15:00,DEN,DTW,NW,.027222659,.75389147,.36196595,.5751099,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,2004,1,14,3,11,11292,11433,N365NW,182,.80152559,19.261,"Denver, CO",CO,1123,0,12.322641509434,0,0,0,1,0,0,0,12.0188679245283,144.453186187255,0,0,0,0,0,0,2321712,52610.918,4498311,45493.832
3,-10,14-Jan-2004 16:15:00,ATL,SFO,DL,.5007568,.056052975,.31958899,.22755489,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,2004,1,14,3,16,10397,14771,N178DZ,330,.63658834,19.261,"Atlanta, GA",GA,2139,0,14.5966666666667,0,0,0,1,0,0,0,14.3666666666667,206.401111111111,0,0,0,0,0,0,4802300,49081.773,4143522,64955.418
0,-7,25-Jan-2004 20:00:00,SAT,DAL,WN,.40756691,.93969852,.22687793,.88666952,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2004,1,25,7,20,14683,11259,N83,19,.51047933,18.465,"San Antonio, TX",TX,248,1,12.6016666666667,0,0,0,1,0,0,0,8,64,0,0,0,0,0,0,1843927,35005.234,5689982,50588.563
0,5,28-Jan-2004 09:40:00,SMF,BUR,WN,.54969418,.67778277,.33639988,.48352718,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2004,1,28,3,9,14893,10800,N697,8,.51965517,19.239,"Sacramento, CA",CA,358,1,NaN,0,0,0,0,0,0,0,NaN,NaN,0,NaN,0,0,0,0,2004144,44124.023,12764590,49943.961
0,-3,08-Jan-2004 06:30:00,PHX,ELP,WN,.37121847,.61846691,.29817489,.41708991,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,2004,1,8,4,6,14107,11540,N390,4,.41431874,19.579,"Phoenix, AZ",AZ,347,0,8.85,0,0,1,0,0,0,0,4.5,20.25,0,0,0,0,0,0,3723359,40701.473,702433,27314.633
-1,-12,18-Jan-2004 15:36:00,MCO,CVG,DL,.16247354,.26742321,.12420831,.38632977,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,2004,1,18,7,15,13204,11193,N687DL,178,.82774663,18.440001,"Orlando, FL",FL,756,0,21.3883333333333,0,0,0,0,1,0,0,9.71666666666667,94.4136111111111,0,0,0,1,0,0,1866597,43823.492,2083905,43024.18
3,10,06-Jan-2004 20:20:00,ATL,TLH,DL,.5007568,.33188722,.31958899,.3402158,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2004,1,6,2,20,10397,15249,N374DA,189,.63522869,19.322001,"Atlanta, GA",GA,223,0,-1.095,0,1,0,0,0,0,0,13.55,183.6025,1,8.55,0,0,0,0,4802300,49081.773,336783,34519.855
0,15,12-Jan-2004 06:50:00,ICT,ATL,OH,.16589862,.089014381,.16612956,.31958899,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2004,1,12,1,6,12278,10397,N927CA,55,.77664191,19.575001,"Wichita, KS",KS,781,0,0.1,0,0,1,0,0,0,0,5.33333333333333,28.4444444444444,0,0,0,0,0,0,581206,41211.551,4802300,49081.773
0,-12,12-Jan-2004 20:00:00,MDW,MCI,WN,.50480324,.40507859,.36455214,.20534758,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2004,1,12,1,20,13232,13198,N655,1,.34400827,19.575001,"Chicago, IL",IL,405,1,-0.6,0,1,0,0,0,0,0,14,196,1,18,0,0,0,0,9332090,49360.027,1935840,42934.125
4,69,14-Jan-2004 13:51:00,DTW,MBS,NW,.75389147,.77483445,.5751099,.65106791,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2004,1,14,3,13,11433,13184,N8912E,85,.37402269,19.261,"Detroit, MI",MI,98,1,-3.9,0,1,0,0,0,0,0,10.2777777777778,105.632716049383,0,0,0,0,1,0,4498311,45493.832,207774,34110.621
8,-14,14-Jan-2004 14:15:00,TYS,EWR,XE,.12207792,.34068263,.1734038,.24937698,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2004,1,14,3,14,15412,11618,N14542,55,.32793522,19.261,"Knoxville, TN",TN,631,1,11.8833333333333,0,0,0,1,0,0,0,15,225,1,14.5666666666667,0,0,0,0,648530,43522.426,18747431,57295.402
17,10,22-Jan-2004 14:32:00,DFW,SAN,AA,.47875065,.081578583,.29612559,.169719,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,2004,1,22,4,14,11298,14679,N517AA,2,.83944845,19.548,"Dallas/Fort Worth, TX",TX,1171,0,14.7622641509434,0,0,0,1,0,0,0,6.18867924528302,38.2997508009968,0,0,0,0,0,0,5689982,50588.563,2935672,52721.219
0,-7,21-Jan-2004 12:45:00,DAL,AUS,WN,.93969852,.40174541,.88666952,.24096847,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2004,1,21,3,12,11259,10423,N702,4,.51002908,19.254999,"Dallas, TX",TX,189,1,10.3433962264151,0,0,0,1,0,0,0,3.45283018867925,11.9220363118548,0,0,0,0,0,0,5689982,50588.563,1418999,44972.688
30,64,21-Jan-2004 11:15:00,SLC,TWF,OO,.5068993,1,.34176266,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,2004,1,21,3,11,14869,15389,N207SW,32,.56499213,19.254999,"Salt Lake City, UT",UT,175,1,-5.3,0,1,0,0,0,0,0,3.75,14.0625,0,0,0,0,0,1,1030597,45043.602,523634,38821.582
4,6,11-Jan-2004 15:51:00,ANC,SEA,AS,.83202612,.43572426,.69935578,.23471189,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2004,1,11,7,15,10299,14747,N647AS,151,.6964246,18.514,"Anchorage, AK",AK,1449,0,-6.1,0,1,0,0,0,0,0,5.11320754716981,26.1448914204343,0,0,0,0,0,1,346057,54881.422,3163703,57755.547
25,48,24-Jan-2004 06:50:00,BWI,ATL,DL,.049449913,.5007568,.32528204,.31958899,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2004,1,24,6,6,10821,10397,N900PC,178,.75454527,16.849001,"Baltimore, MD",MD,576,0,-8,0,1,0,0,0,0,0,5.80952380952381,33.750566893424,0,0,0,0,0,1,2638066,45261.605,4802300,49081.773
3,21,24-Jan-2004 17:50:00,IAH,DEN,CO,.43008307,.025255704,.33230445,.36196595,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2004,1,24,6,17,12266,11292,N54241,149,.67835593,16.849001,"Houston, TX",TX,862,0,21,0,0,0,0,1,0,0,13.075,170.955625,1,23.925,0,1,0,0,5190444,53535.344,2321712,52610.918
0,-20,08-Jan-2004 13:20:00,COS,LAX,OO,.39195979,.21012948,.22319335,.1367489,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2004,1,8,4,13,11109,12892,N964SW,55,.72516131,19.579,"Colorado Springs, CO",CO,833,1,8.3,0,0,1,0,0,0,0,9.83333333333333,96.6944444444444,0,0,0,0,0,0,579810,36836.379,12764590,49943.961
-7,-24,23-Jan-2004 17:45:00,DFW,SFO,DL,.060897764,.056052975,.29612559,.22755489,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,2004,1,23,5,17,11298,14771,N911DA,142,.43401057,19.591999,"Dallas/Fort Worth, TX",TX,1464,0,17.1066666666667,0,0,0,1,0,0,0,9,81,0,0,0,0,0,0,5689982,50588.563,4143522,64955.418
90,106,10-Jan-2004 12:05:00,MCO,MSP,FL,.09005408,.012651988,.12420831,.59046286,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,2004,1,10,6,12,13204,13487,N926AT,100,.90929145,16.761,"Orlando, FL",FL,1310,0,10.48,0,0,0,1,0,0,0,14,196,1,4.2,0,0,0,0,1866597,43823.492,3106569,55211.586
0,-4,02-Jan-2004 17:30:00,AUS,MAF,WN,.40174541,.58456975,.24096847,.42808336,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2004,1,2,5,17,10423,13158,N104,2,.34496626,19.056,"Austin, TX",TX,294,1,23.7666666666667,0,0,0,0,1,0,0,9.38333333333333,88.0469444444444,0,0,0,0,0,0,1418999,44972.688,119145,92839.82
5,0,27-Jan-2004 10:05:00,LAS,BUR,WN,.4287504,.67778277,.24511847,.48352718,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,2004,1,27,2,10,12889,10800,N368,5,.73649967,19.219999,"Las Vegas, NV",NV,223,1,6.83333333333333,0,0,1,0,0,0,0,0.416666666666667,0.173611111111111,0,0,0,0,0,0,1646875,45042.156,12764590,49943.961
-10,8,27-Jan-2004 11:54:00,PDX,PSP,AS,.27119008,.18050848,.17462391,.26638609,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2004,1,27,2,11,14057,14262,N768AS,149,.84477377,19.219999,"Portland, OR",OR,873,1,6.08604651162791,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2052776,47169.785,3745320,27116.588
11,14,15-Jan-2004 14:30:00,DCA,CLE,XE,.031971347,.50947803,.13912898,.304649,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2004,1,15,4,14,11278,11042,N18556,55,.47515151,19.555,"Washington, DC",VA,310,0,1.815,0,0,1,0,0,0,0,16.3,265.69,1,25.3,0,0,0,0,5158524,64237.813,2128958,46013.074
102,101,04-Jan-2004 15:15:00,RDU,EWR,XE,.063304722,.34068263,.12991793,.24937698,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2004,1,4,7,15,14492,11618,N12569,55,.64929742,18.915001,"Raleigh/Durham, NC",NC,416,0,20.6,0,0,0,0,1,0,0,20.6,424.36,1,16.8,0,0,0,0,916790,45133.672,18747431,57295.402
-3,-4,16-Jan-2004 06:45:00,DCA,CVG,DL,.13014062,.26742321,.13912898,.38632977,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2004,1,16,5,6,11278,11193,N37700,189,.51270312,19.593,"Washington, DC",VA,411,0,-9.04,0,1,0,0,0,0,0,14.8,219.04,1,25.6,0,0,0,0,5158524,64237.813,2083905,43024.18
-6,42,16-Jan-2004 11:50:00,EWR,MSP,XE,.34068263,.017499179,.24937698,.59046286,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2004,1,16,5,11,11618,13487,N21144,55,.47807693,19.593,"Newark, NJ",NJ,1008,0,-7.21833333333333,0,1,0,0,0,0,0,27.9333333333333,780.271111111111,1,33.0166666666667,0,0,0,0,18747431,57295.402,3106569,55211.586
23,19,24-Jan-2004 14:50:00,CAK,ATL,FL,.39265537,.13532631,.4202536,.31958899,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2004,1,24,6,14,10874,10397,N971AT,100,.57400805,16.849001,"Akron, OH",OH,528,0,-9,0,1,0,0,0,0,0,13,169,0,0,0,0,0,1,700587,36796.859,4802300,49081.773
-4,-13,18-Jan-2004 08:55:00,CVG,DEN,DL,.26742321,.04130606,.38632977,.36196595,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2004,1,18,7,8,11193,11292,N988DL,142,.63284194,18.440001,"Cincinnati, OH",KY,1069,1,0.6,0,0,1,0,0,0,0,10.2,104.04,0,0,1,0,0,0,2083905,43024.18,2321712,52610.918
-4,13,12-Jan-2004 06:00:00,GRB,DTW,NW,.47258979,.75389147,.36413893,.5751099,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2004,1,12,1,6,11977,11433,N8915E,85,.55736583,19.575001,"Green Bay, WI",WI,288,1,-6.1,0,1,0,0,0,0,0,6,36,0,0,0,0,0,1,294375,44889.68,4498311,45493.832
205,208,03-Jan-2004 22:25:00,SLC,TUS,OO,.5068993,.26114649,.34176266,.19408658,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,2004,1,3,6,22,14869,15376,N441SW,55,.60915494,17.257999,"Salt Lake City, UT",UT,601,1,-5.44642857142857,0,1,0,0,0,0,0,5,25,0,0,0,0,0,1,1030597,45043.602,924205,30172.094
-9,-11,08-Jan-2004 15:48:00,OKC,DFW,AA,.078961037,.47875065,.14710906,.29612559,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2004,1,8,4,15,13851,11298,N489AA,172,.68029588,19.579,"Oklahoma City, OK",OK,175,0,9.4,0,0,1,0,0,0,0,9.86666666666667,97.3511111111111,0,0,0,0,0,0,1140779,38853.098,5689982,50588.563
